review_time_s,available_time_s,available_time_h,success,reviewed_assets,accepted_assets
10,36336,10,0.01,3633,36
10,67536,18,0.01,6753,67
10,2464,0,0.01,246,2
10,138691,38,0.01,13869,138
10,119855,33,0.01,11985,119
10,397769,110,0.01,39776,397
10,109412,30,0.01,10941,109
10,106354,29,0.01,10635,106
10,50108,13,0.01,5010,50
10,116195,32,0.01,11619,116
10,127371,35,0.01,12737,127
10,111324,30,0.01,11132,111
10,391384,108,0.01,39138,391
10,313302,87,0.01,31330,313
10,110755,30,0.01,11075,110
10,128265,35,0.01,12826,128
10,103863,28,0.01,10386,103
10,3003,0,0.01,300,3
10,82925,23,0.01,8292,82
10,103865,28,0.01,10386,103
10,26428,7,0.01,2642,26
10,80322,22,0.01,8032,80
10,291073,80,0.01,29107,291
10,27410,7,0.01,2741,27
10,26267,7,0.01,2626,26
10,30845,8,0.01,3084,30
10,16628,4,0.01,1662,16
10,91915,25,0.01,9191,91
10,43229,12,0.01,4322,43
10,732424,203,0.01,73242,732
10,82714,22,0.01,8271,82
10,35318,9,0.01,3531,35
10,252847,70,0.01,25284,252
10,110292,30,0.01,11029,110
10,3952,1,0.01,395,3
10,81105,22,0.01,8110,81
10,110786,30,0.01,11078,110
10,50332,13,0.01,5033,50
10,83834,23,0.01,8383,83
10,89603,24,0.01,8960,89
10,117416,32,0.01,11741,117
10,114671,31,0.01,11467,114
10,909770,252,0.01,90977,909
10,55650,15,0.01,5565,55
10,80516,22,0.01,8051,80
10,37470,10,0.01,3747,37
10,125026,34,0.01,12502,125
10,24784,6,0.01,2478,24
10,141281,39,0.01,14128,141
10,48492,13,0.01,4849,48
10,579507,160,0.01,57950,579
10,44147,12,0.01,4414,44
10,58834,16,0.01,5883,58
10,83823,23,0.01,8382,83
10,2958,0,0.01,295,2
10,16496,4,0.01,1649,16
10,101529,28,0.01,10152,101
10,548351,152,0.01,54835,548
10,12985,3,0.01,1298,12
10,102503,28,0.01,10250,102
10,110272,30,0.01,11027,110
10,135823,37,0.01,13582,135
10,108067,30,0.01,10806,108
10,52226,14,0.01,5222,52
10,35646,9,0.01,3564,35
10,13276,3,0.01,1327,13
10,114367,31,0.01,11436,114
10,573701,159,0.01,57370,573
10,84775,23,0.01,8477,84
10,117036,32,0.01,11703,117
10,39739,11,0.01,3973,39
10,830801,230,0.01,83080,830
10,129419,35,0.01,12941,129
10,75578,20,0.01,7557,75
10,141414,39,0.01,14141,141
10,142932,39,0.01,14293,142
10,12631,3,0.01,1263,12
10,87686,24,0.01,8768,87
10,77019,21,0.01,7701,77
10,106198,29,0.01,10619,106
10,29501,8,0.01,2950,29
10,338975,94,0.01,33897,338
10,73803,20,0.01,7380,73
10,498242,138,0.01,49824,498
10,100858,28,0.01,10085,100
10,127022,35,0.01,12702,127
10,93849,26,0.01,9384,93
10,120299,33,0.01,12029,120
10,65048,18,0.01,6504,65
10,641969,178,0.01,64196,641
10,3415,0,0.01,341,3
10,97643,27,0.01,9764,97
10,56752,15,0.01,5675,56
10,138801,38,0.01,13880,138
10,583573,162,0.01,58357,583
10,143097,39,0.01,14309,143
10,564701,156,0.01,56470,564
10,115818,32,0.01,11581,115
10,79404,22,0.01,7940,79
10,113481,31,0.01,11348,113
10,25207,7,0.01,2520,25
10,11358,3,0.01,1135,11
10,72464,20,0.01,7246,72
10,29756,8,0.01,2975,29
10,132716,36,0.01,13271,132
10,27747,7,0.01,2774,27
10,336778,93,0.01,33677,336
10,70977,19,0.01,7097,70
10,578931,160,0.01,57893,578
10,7628,2,0.01,762,7
10,93347,25,0.01,9334,93
10,9065,2,0.01,906,9
10,68736,19,0.01,6873,68
10,31010,8,0.01,3101,31
10,206794,57,0.01,20679,206
10,93396,25,0.01,9339,93
10,30222,8,0.01,3022,30
10,29626,8,0.01,2962,29
10,77544,21,0.01,7754,77
10,87795,24,0.01,8779,87
10,38420,10,0.01,3842,38
10,122439,34,0.01,12243,122
10,88379,24,0.01,8837,88
10,113578,31,0.01,11357,113
10,98294,27,0.01,9829,98
10,115491,32,0.01,11549,115
10,979161,271,0.01,97916,979
10,93021,25,0.01,9302,93
10,30640,8,0.01,3064,30
10,447858,124,0.01,44785,447
10,38548,10,0.01,3854,38
10,93205,25,0.01,9320,93
10,55372,15,0.01,5537,55
10,27327,7,0.01,2732,27
10,5907,1,0.01,590,5
10,410836,114,0.01,41083,410
10,84068,23,0.01,8406,84
10,793107,220,0.01,79310,793
10,48160,13,0.01,4816,48
10,107748,29,0.01,10774,107
10,116503,32,0.01,11650,116
10,991768,275,0.01,99176,991
10,747,0,0.01,74,0
10,46361,12,0.01,4636,46
10,652767,181,0.01,65276,652
10,89085,24,0.01,8908,89
10,117783,32,0.01,11778,117
10,70955,19,0.01,7095,70
10,51606,14,0.01,5160,51
10,45475,12,0.01,4547,45
10,71425,19,0.01,7142,71
10,69659,19,0.01,6965,69
10,85215,23,0.01,8521,85
10,123186,34,0.01,12318,123
10,75010,20,0.01,7501,75
10,120252,33,0.01,12025,120
10,123350,34,0.01,12335,123
10,140549,39,0.01,14054,140
10,133847,37,0.01,13384,133
10,127576,35,0.01,12757,127
10,18052,5,0.01,1805,18
10,32381,8,0.01,3238,32
10,880348,244,0.01,88034,880
10,760951,211,0.01,76095,760
10,943955,262,0.01,94395,943
10,41352,11,0.01,4135,41
10,123093,34,0.01,12309,123
10,79739,22,0.01,7973,79
10,119595,33,0.01,11959,119
10,6735,1,0.01,673,6
10,42009,11,0.01,4200,42
10,143548,39,0.01,14354,143
10,69954,19,0.01,6995,69
10,73900,20,0.01,7390,73
10,69751,19,0.01,6975,69
10,38544,10,0.01,3854,38
10,349059,96,0.01,34905,349
10,434147,120,0.01,43414,434
10,17060,4,0.01,1706,17
10,109028,30,0.01,10902,109
10,120221,33,0.01,12022,120
10,70689,19,0.01,7068,70
10,504956,140,0.01,50495,504
10,727827,202,0.01,72782,727
10,33113,9,0.01,3311,33
10,29402,8,0.01,2940,29
10,79921,22,0.01,7992,79
10,33032,9,0.01,3303,33
10,100916,28,0.01,10091,100
10,43264,12,0.01,4326,43
10,123314,34,0.01,12331,123
10,87030,24,0.01,8703,87
10,89673,24,0.01,8967,89
10,128130,35,0.01,12813,128
10,14928,4,0.01,1492,14
10,8962,2,0.01,896,8
10,35028,9,0.01,3502,35
10,24050,6,0.01,2405,24
10,70233,19,0.01,7023,70
10,48581,13,0.01,4858,48
10,54534,15,0.01,5453,54
10,39660,11,0.01,3966,39
10,117626,32,0.01,11762,117
10,53110,14,0.01,5311,53
10,285483,79,0.01,28548,285
10,44341,12,0.01,4434,44
10,58360,16,0.01,5836,58
10,47337,13,0.01,4733,47
10,45756,12,0.01,4575,45
10,122854,34,0.01,12285,122
10,138900,38,0.01,13890,138
10,23482,6,0.01,2348,23
10,124463,34,0.01,12446,124
10,18064,5,0.01,1806,18
10,550297,152,0.01,55029,550
10,110859,30,0.01,11085,110
10,107929,29,0.01,10792,107
10,19372,5,0.01,1937,19
10,645584,179,0.01,64558,645
10,90275,25,0.01,9027,90
10,79518,22,0.01,7951,79
10,86105,23,0.01,8610,86
10,106045,29,0.01,10604,106
10,16290,4,0.01,1629,16
10,305514,84,0.01,30551,305
10,524096,145,0.01,52409,524
10,82078,22,0.01,8207,82
10,15834,4,0.01,1583,15
10,378076,105,0.01,37807,378
10,939507,260,0.01,93950,939
10,519646,144,0.01,51964,519
10,122975,34,0.01,12297,122
10,17982,4,0.01,1798,17
10,100267,27,0.01,10026,100
10,116723,32,0.01,11672,116
10,129975,36,0.01,12997,129
10,101257,28,0.01,10125,101
10,75189,20,0.01,7518,75
10,69263,19,0.01,6926,69
10,42138,11,0.01,4213,42
10,81816,22,0.01,8181,81
10,41401,11,0.01,4140,41
10,63342,17,0.01,6334,63
10,61873,17,0.01,6187,61
10,82713,22,0.01,8271,82
10,92330,25,0.01,9233,92
10,131003,36,0.01,13100,131
10,52792,14,0.01,5279,52
10,85741,23,0.01,8574,85
10,143440,39,0.01,14344,143
10,413959,114,0.01,41395,413
10,33397,9,0.01,3339,33
10,79658,22,0.01,7965,79
10,53659,14,0.01,5365,53
10,649200,180,0.01,64920,649
10,87549,24,0.01,8754,87
10,112839,31,0.01,11283,112
10,32830,9,0.01,3283,32
10,14106,3,0.01,1410,14
10,650974,180,0.01,65097,650
10,37240,10,0.01,3724,37
10,42238,11,0.01,4223,42
10,25278,7,0.01,2527,25
10,95824,26,0.01,9582,95
10,47228,13,0.01,4722,47
10,80240,22,0.01,8024,80
10,9187,2,0.01,918,9
10,107346,29,0.01,10734,107
10,95911,26,0.01,9591,95
10,66271,18,0.01,6627,66
10,17417,4,0.01,1741,17
10,112265,31,0.01,11226,112
10,118543,32,0.01,11854,118
10,56747,15,0.01,5674,56
10,92010,25,0.01,9201,92
10,66003,18,0.01,6600,66
10,339615,94,0.01,33961,339
10,121021,33,0.01,12102,121
10,308559,85,0.01,30855,308
10,139916,38,0.01,13991,139
10,207770,57,0.01,20777,207
10,27105,7,0.01,2710,27
10,12331,3,0.01,1233,12
10,74518,20,0.01,7451,74
10,123062,34,0.01,12306,123
10,76394,21,0.01,7639,76
10,142760,39,0.01,14276,142
10,23832,6,0.01,2383,23
10,84998,23,0.01,8499,84
10,637814,177,0.01,63781,637
10,60885,16,0.01,6088,60
10,74890,20,0.01,7489,74
10,207787,57,0.01,20778,207
10,36779,10,0.01,3677,36
10,109148,30,0.01,10914,109
10,105389,29,0.01,10538,105
10,618817,171,0.01,61881,618
10,14829,4,0.01,1482,14
10,80370,22,0.01,8037,80
10,81667,22,0.01,8166,81
10,76405,21,0.01,7640,76
10,213051,59,0.01,21305,213
10,80526,22,0.01,8052,80
10,53428,14,0.01,5342,53
10,180624,50,0.01,18062,180
10,80157,22,0.01,8015,80
10,129227,35,0.01,12922,129
10,112374,31,0.01,11237,112
10,139567,38,0.01,13956,139
10,68917,19,0.01,6891,68
10,127543,35,0.01,12754,127
10,72997,20,0.01,7299,72
10,129126,35,0.01,12912,129
10,79288,22,0.01,7928,79
10,53794,14,0.01,5379,53
10,251386,69,0.01,25138,251
10,81573,22,0.01,8157,81
10,38575,10,0.01,3857,38
10,105221,29,0.01,10522,105
10,143260,39,0.01,14326,143
10,993253,275,0.01,99325,993
10,115915,32,0.01,11591,115
10,106140,29,0.01,10614,106
10,24836,6,0.01,2483,24
10,472982,131,0.01,47298,472
10,71757,19,0.01,7175,71
10,36053,10,0.01,3605,36
10,77395,21,0.01,7739,77
10,134188,37,0.01,13418,134
10,968486,269,0.01,96848,968
10,37037,10,0.01,3703,37
10,111454,30,0.01,11145,111
10,118105,32,0.01,11810,118
10,702585,195,0.01,70258,702
10,20737,5,0.01,2073,20
10,47754,13,0.01,4775,47
10,528867,146,0.01,52886,528
10,588758,163,0.01,58875,588
10,893408,248,0.01,89340,893
10,52569,14,0.01,5256,52
10,41535,11,0.01,4153,41
10,24031,6,0.01,2403,24
10,8518,2,0.01,851,8
10,75849,21,0.01,7584,75
10,32274,8,0.01,3227,32
10,61695,17,0.01,6169,61
10,6735,1,0.01,673,6
10,123134,34,0.01,12313,123
10,38637,10,0.01,3863,38
10,76984,21,0.01,7698,76
10,127294,35,0.01,12729,127
10,516211,143,0.01,51621,516
10,7659,2,0.01,765,7
10,9899,2,0.01,989,9
10,6743,1,0.01,674,6
10,79650,22,0.01,7965,79
10,122166,33,0.01,12216,122
10,120836,33,0.01,12083,120
10,42375,11,0.01,4237,42
10,248172,68,0.01,24817,248
10,44733,12,0.01,4473,44
10,449721,124,0.01,44972,449
10,132063,36,0.01,13206,132
10,113670,31,0.01,11367,113
10,141615,39,0.01,14161,141
10,129557,35,0.01,12955,129
10,23208,6,0.01,2320,23
10,52328,14,0.01,5232,52
10,87450,24,0.01,8745,87
10,66633,18,0.01,6663,66
10,28421,7,0.01,2842,28
10,120377,33,0.01,12037,120
10,117092,32,0.01,11709,117
10,96954,26,0.01,9695,96
10,64049,17,0.01,6404,64
10,119552,33,0.01,11955,119
10,535149,148,0.01,53514,535
10,37646,10,0.01,3764,37
10,80780,22,0.01,8078,80
10,78529,21,0.01,7852,78
10,46965,13,0.01,4696,46
10,136882,38,0.01,13688,136
10,466965,129,0.01,46696,466
10,850384,236,0.01,85038,850
10,607311,168,0.01,60731,607
10,537649,149,0.01,53764,537
10,406592,112,0.01,40659,406
10,33575,9,0.01,3357,33
10,20712,5,0.01,2071,20
10,111597,30,0.01,11159,111
10,61525,17,0.01,6152,61
10,31270,8,0.01,3127,31
10,763679,212,0.01,76367,763
10,133719,37,0.01,13371,133
10,127895,35,0.01,12789,127
10,115013,31,0.01,11501,115
10,126365,35,0.01,12636,126
10,66640,18,0.01,6664,66
10,139060,38,0.01,13906,139
10,40254,11,0.01,4025,40
10,39836,11,0.01,3983,39
10,29172,8,0.01,2917,29
10,13089,3,0.01,1308,13
10,44952,12,0.01,4495,44
10,142345,39,0.01,14234,142
10,98760,27,0.01,9876,98
10,12613,3,0.01,1261,12
10,137361,38,0.01,13736,137
10,64023,17,0.01,6402,64
10,570511,158,0.01,57051,570
10,75852,21,0.01,7585,75
10,92619,25,0.01,9261,92
10,108896,30,0.01,10889,108
10,140049,38,0.01,14004,140
10,92040,25,0.01,9204,92
10,98030,27,0.01,9803,98
10,414413,115,0.01,41441,414
10,37441,10,0.01,3744,37
10,122719,34,0.01,12271,122
10,59875,16,0.01,5987,59
10,76445,21,0.01,7644,76
10,118774,32,0.01,11877,118
10,135323,37,0.01,13532,135
10,106580,29,0.01,10658,106
10,40266,11,0.01,4026,40
10,105756,29,0.01,10575,105
10,140548,39,0.01,14054,140
10,47348,13,0.01,4734,47
10,65677,18,0.01,6567,65
10,78569,21,0.01,7856,78
10,836520,232,0.01,83652,836
10,82722,22,0.01,8272,82
10,63742,17,0.01,6374,63
10,141085,39,0.01,14108,141
10,19737,5,0.01,1973,19
10,58883,16,0.01,5888,58
10,27827,7,0.01,2782,27
10,36217,10,0.01,3621,36
10,47092,13,0.01,4709,47
10,14387,3,0.01,1438,14
10,70392,19,0.01,7039,70
10,24265,6,0.01,2426,24
10,15391,4,0.01,1539,15
10,31385,8,0.01,3138,31
10,138837,38,0.01,13883,138
10,122745,34,0.01,12274,122
10,136121,37,0.01,13612,136
10,47276,13,0.01,4727,47
10,26944,7,0.01,2694,26
10,140139,38,0.01,14013,140
10,29839,8,0.01,2983,29
10,68244,18,0.01,6824,68
10,27093,7,0.01,2709,27
10,34371,9,0.01,3437,34
10,809726,224,0.01,80972,809
10,73796,20,0.01,7379,73
10,910410,252,0.01,91041,910
10,804809,223,0.01,80480,804
10,140618,39,0.01,14061,140
10,7748,2,0.01,774,7
10,134443,37,0.01,13444,134
10,133215,37,0.01,13321,133
10,5386,1,0.01,538,5
10,12017,3,0.01,1201,12
10,476515,132,0.01,47651,476
10,44165,12,0.01,4416,44
10,7065,1,0.01,706,7
10,130381,36,0.01,13038,130
10,128622,35,0.01,12862,128
10,955188,265,0.01,95518,955
10,31221,8,0.01,3122,31
10,11266,3,0.01,1126,11
10,92813,25,0.01,9281,92
10,48086,13,0.01,4808,48
10,51789,14,0.01,5178,51
10,59492,16,0.01,5949,59
10,139455,38,0.01,13945,139
10,100353,27,0.01,10035,100
10,2769,0,0.01,276,2
10,2382,0,0.01,238,2
10,94263,26,0.01,9426,94
10,34885,9,0.01,3488,34
10,107588,29,0.01,10758,107
10,114,0,0.01,11,0
10,92156,25,0.01,9215,92
10,126451,35,0.01,12645,126
10,716343,198,0.01,71634,716
10,52858,14,0.01,5285,52
10,119176,33,0.01,11917,119
10,74757,20,0.01,7475,74
10,577997,160,0.01,57799,577
10,95893,26,0.01,9589,95
10,32454,9,0.01,3245,32
10,31568,8,0.01,3156,31
10,88398,24,0.01,8839,88
10,76840,21,0.01,7684,76
10,72416,20,0.01,7241,72
10,707253,196,0.01,70725,707
10,108481,30,0.01,10848,108
10,121690,33,0.01,12169,121
10,69241,19,0.01,6924,69
10,37116,10,0.01,3711,37
10,136768,37,0.01,13676,136
10,159642,44,0.01,15964,159
10,23252,6,0.01,2325,23
10,14216,3,0.01,1421,14
10,57133,15,0.01,5713,57
10,112708,31,0.01,11270,112
10,36684,10,0.01,3668,36
10,78696,21,0.01,7869,78
10,16128,4,0.01,1612,16
10,69825,19,0.01,6982,69
10,50531,14,0.01,5053,50
10,99977,27,0.01,9997,99
10,420360,116,0.01,42036,420
10,100454,27,0.01,10045,100
10,34040,9,0.01,3404,34
10,140112,38,0.01,14011,140
10,698533,194,0.01,69853,698
10,50000,13,0.01,5000,50
10,66436,18,0.01,6643,66
10,55605,15,0.01,5560,55
10,40184,11,0.01,4018,40
10,13859,3,0.01,1385,13
10,106349,29,0.01,10634,106
10,512307,142,0.01,51230,512
10,994226,276,0.01,99422,994
10,101668,28,0.01,10166,101
10,118071,32,0.01,11807,118
10,10314,2,0.01,1031,10
10,131979,36,0.01,13197,131
10,14239,3,0.01,1423,14
10,36673,10,0.01,3667,36
10,24311,6,0.01,2431,24
10,161793,44,0.01,16179,161
10,66891,18,0.01,6689,66
10,46575,12,0.01,4657,46
10,982933,273,0.01,98293,982
10,99178,27,0.01,9917,99
10,10679,2,0.01,1067,10
10,55132,15,0.01,5513,55
10,29489,8,0.01,2948,29
10,121021,33,0.01,12102,121
10,96981,26,0.01,9698,96
10,17080,4,0.01,1708,17
10,131759,36,0.01,13175,131
10,46403,12,0.01,4640,46
10,45178,12,0.01,4517,45
10,142564,39,0.01,14256,142
10,119189,33,0.01,11918,119
10,26419,7,0.01,2641,26
10,141696,39,0.01,14169,141
10,143771,39,0.01,14377,143
10,65882,18,0.01,6588,65
10,10389,2,0.01,1038,10
10,129808,36,0.01,12980,129
10,25929,7,0.01,2592,25
10,32811,9,0.01,3281,32
10,41470,11,0.01,4147,41
10,3433,0,0.01,343,3
10,35933,9,0.01,3593,35
10,45608,12,0.01,4560,45
10,143018,39,0.01,14301,143
10,932927,259,0.01,93292,932
10,93582,25,0.01,9358,93
10,25782,7,0.01,2578,25
10,89278,24,0.01,8927,89
10,765754,212,0.01,76575,765
10,60103,16,0.01,6010,60
10,51497,14,0.01,5149,51
10,54782,15,0.01,5478,54
10,3275,0,0.01,327,3
10,13546,3,0.01,1354,13
10,110559,30,0.01,11055,110
10,764962,212,0.01,76496,764
10,88247,24,0.01,8824,88
10,72109,20,0.01,7210,72
10,20712,5,0.01,2071,20
10,86383,23,0.01,8638,86
10,109195,30,0.01,10919,109
10,69503,19,0.01,6950,69
10,113172,31,0.01,11317,113
10,19074,5,0.01,1907,19
10,69790,19,0.01,6979,69
10,170399,47,0.01,17039,170
10,105064,29,0.01,10506,105
10,143866,39,0.01,14386,143
10,119275,33,0.01,11927,119
10,69151,19,0.01,6915,69
10,46910,13,0.01,4691,46
10,40253,11,0.01,4025,40
10,78928,21,0.01,7892,78
10,592926,164,0.01,59292,592
10,111783,31,0.01,11178,111
10,77872,21,0.01,7787,77
10,18310,5,0.01,1831,18
10,70724,19,0.01,7072,70
10,119403,33,0.01,11940,119
10,44885,12,0.01,4488,44
10,131173,36,0.01,13117,131
10,64960,18,0.01,6496,64
10,124035,34,0.01,12403,124
10,29260,8,0.01,2926,29
10,94418,26,0.01,9441,94
10,51481,14,0.01,5148,51
10,74779,20,0.01,7477,74
10,83718,23,0.01,8371,83
10,59472,16,0.01,5947,59
10,77212,21,0.01,7721,77
10,11375,3,0.01,1137,11
10,106400,29,0.01,10640,106
10,119072,33,0.01,11907,119
10,94341,26,0.01,9434,94
10,139118,38,0.01,13911,139
10,16941,4,0.01,1694,16
10,4065,1,0.01,406,4
10,131274,36,0.01,13127,131
10,132740,36,0.01,13274,132
10,77421,21,0.01,7742,77
10,550501,152,0.01,55050,550
10,23695,6,0.01,2369,23
10,126887,35,0.01,12688,126
10,788,0,0.01,78,0
10,10061,2,0.01,1006,10
10,895631,248,0.01,89563,895
10,57437,15,0.01,5743,57
10,68571,19,0.01,6857,68
10,47654,13,0.01,4765,47
10,120031,33,0.01,12003,120
10,21941,6,0.01,2194,21
10,97361,27,0.01,9736,97
10,102098,28,0.01,10209,102
10,7973,2,0.01,797,7
10,28522,7,0.01,2852,28
10,82928,23,0.01,8292,82
